url,name,sku,color,description,details,images1,images2,images3,images4,images5,category0,category1,image-flag
https://ppeci.com/index.php/products/detail/modular-inline-coupler-for-data1,Modular Inline Coupler for Data,DC-102-6CD,Ivory,"Gold plated contacts.
  Straight Thru (Data) or Reversed Wiring (Phone).","6P6C Jacks, RJ-25",http://ppeci.com/images/uploads/products/DC-102-6CD.jpg,,,,,Modular Inline Couplers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/DC-102-6CD.jpg', '']"
https://ppeci.com/index.php/products/detail/modular-inline-coupler-for-data2,Modular Inline Coupler for Data,DC-102-8CD,Ivory,"Gold plated contacts.
  Straight Thru (Data) or Reversed Wiring (Phone).","8P8C Jacks, RJ-45",http://ppeci.com/images/uploads/products/DC-102-8CD.jpg,,,,,Modular Inline Couplers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/DC-102-8CD.jpg', '']"
https://ppeci.com/index.php/products/detail/modular-inline-coupler-for-data3,Modular Inline Coupler for Data,DC-102-10CD,Ivory,"Gold plated contacts.
  Straight Thru (Data) or Reversed Wiring (Phone).","10P10C Jacks, Data Only.",http://ppeci.com/images/uploads/products/DC-102-10CD.jpg,,,,,Modular Inline Couplers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/DC-102-10CD.jpg', '']"
https://ppeci.com/index.php/products/detail/modular-inline-coupler-for-data4,Modular Inline Coupler for Data,DC-102-44CD,Ivory,"Gold plated contacts.
  Straight Thru (Data) or Reversed Wiring (Phone).",4P4C Jacks Hand Set.,http://ppeci.com/images/uploads/products/DC-102-44CD.jpg,,,,,Modular Inline Couplers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/DC-102-44CD.jpg', '']"
https://ppeci.com/index.php/products/detail/modular-inline-coupler-for-phone,Modular Inline Coupler for Phone,PT-102-4C,Ivory,"Gold plated contacts.
 Straight Thru (Data) or Reversed Wiring (Phone).",6P4C Jacks,http://ppeci.com/images/uploads/products/PT-102-4C.jpg,,,,,Modular Inline Couplers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/PT-102-4C.jpg', '']"
https://ppeci.com/index.php/products/detail/modular-continuity-tester,Modular Continuity Tester,PT-LK-TEST-6/8,,,Link Tester for RJ11 and RJ45 Mod Cord.,http://ppeci.com/images/uploads/products/PT-LK-TEST-6-8.jpg,,,,,Modular Continuity Testers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/PT-LK-TEST-6-8.jpg', '']"
https://ppeci.com/index.php/products/detail/remote-cable-tester,Remote Cable Tester,TSR-RMTNET,,"Powered by 9V battery.
 Automatic deactivation.
 Open/short wiring test.
 Connected wires display,
 No connection/no terminator indication.
 Wrong connection/non parallel connection display.
 Ethernet 10Base2/10Base5 terminator value detection.
 For wire continuity, miswiring and polarization in your network cables, thin Ethernet (BNC)/10Base-T(UTP/STP) 356A/TIA-568A/TIA-568B and before or after the cables are installed. Also allows testing of the ground of shielded twisted pair cable. Test Jacks are a BNC Female and RJ45.","For USOC4/6/8, Ethernet 10Baset-T/10Base2, EIA/TIA-568A/B, TOKEN RING, Telephone, Appletalk, PhoneNet Cabling System Test.",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Remote Cable Testers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/remote-cable-tester2,Remote Cable Tester,TSR-NETCBL-1,,,RJ45 and RJ11 Cable Tester,http://ppeci.com/images/uploads/products/TSR-NETCBL1%281%29.jpg,,,,,Remote Cable Testers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/TSR-NETCBL1%281%29.jpg', '']"
https://ppeci.com/index.php/products/detail/remote-cable-tester3,Remote Cable Tester,TSR-NETCBL-2,,,RJ45 and USB Cable Tester,http://ppeci.com/images/uploads/products/TSR-NETCBL2.jpg,,,,,Remote Cable Testers,Modular Couplers & Testers,"['http://ppeci.com/images/uploads/products/TSR-NETCBL2.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-mini-right-angle-termination-jack,Cat 4 Mini Right Angle Termination Jack,DC-VC4-6-BK-NH,Black,,"RJ-25 (4p4c), USOC Coded with Cable HolderBlack",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-mini-right-angle-termination-jack1,Cat 4 Mini Right Angle Termination Jack,DC-VC4-6-IV-NH,Ivory,,"RJ-25 (4p4c), USOC Coded with Cable HolderIvory",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-mini-right-angle-termination-jack2,Cat 4 Mini Right Angle Termination Jack,DC-VC4-6-BK-N,Black,,"RJ-25 (4p4c), USOC CodedBlack",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-mini-right-angle-termination-jack3,Cat 4 Mini Right Angle Termination Jack,DC-VC4-6-IV-N,Ivory,,"RJ-25 (4p4c), USOC CodedIvory",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-mini-right-angle-termination-jack4,Cat 4 Mini Right Angle Termination Jack,DC-VC4-6-WH-N,White,,"RJ-25 (4p4c), USOC CodedWhite",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-mini-right-angle-termination-jack,Cat 5e Mini Right Angle Termination Jack,DC-VC5-8-BK-N,Black,,Black,http://ppeci.com/images/uploads/products/DC-VC5-8-BK-N.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC5-8-BK-N.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-mini-right-angle-termination-jack1,Cat 5e Mini Right Angle Termination Jack,DC-VC5-8-BL-N,Blue,,Blue,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-mini-right-angle-termination-jack2,Cat 5e Mini Right Angle Termination Jack,DC-VC5-8-IV-N,Ivory,,Ivory,http://ppeci.com/images/uploads/products/DC-VC5-8-IV-N.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC5-8-IV-N.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-mini-right-angle-termination-jack3,Cat 5e Mini Right Angle Termination Jack,DC-VC5-8-WH-N,White,,White,http://ppeci.com/images/uploads/products/DC-VC5-8-WH-N.jpg,,,,,Mini Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC5-8-WH-N.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-toolless-jack,Cat 4 Toolless Jack,DC-VC4-6-BK-TL,Black,,"RJ-25 (6p6c), USOC CodedBlack",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-toolless-jack1,Cat 4 Toolless Jack,DC-VC4-6-IV-TL,Ivory,,"RJ-25 (6p6c), USOC Coded Ivory",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-toolless-jack2,Cat 4 Toolless Jack,DC-VC4-6-WH-TL,White,,"RJ-25 (6p6c), USOC CodedWhite",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack,Cat 5e Toolless Jack,DC-VC5-8-BK-TL,Black,"IDC Termination
Clear see-thru caps with Color Code Strip
Cat 5e
Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedBlack",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack1,Cat 5e Toolless Jack,DC-VC5-8-BL-TL,Blue,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedBlue",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack2,Cat 5e Toolless Jack,DC-VC5-8-DG-TL,Dark Green,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedGreen",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack3,Cat 5e Toolless Jack,DC-VC5-8-GN-TL,Green,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedGreen",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack4,Cat 5e Toolless Jack,DC-VC5-8-IV-TL,Ivory,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedIvory",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack5,Cat 5e Toolless Jack,DC-VC5-8-OR-TL,Orange,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedOrange",http://ppeci.com/images/uploads/products/DC-VC5-8-OR.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC5-8-OR.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-toolless-jack6,Cat 5e Toolless Jack,DC-VC5-8-RD-TL,Red,"IDC Termination
 Clear see-thru caps with Color Code Strip
 Cat 5e
 Fits both K Series and Original Wall Plates","RJ-45, 568A and B CodedRed",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Toolless Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-k-series-180-termination-jack1,Cat 4 K Series 180 Termination Jack,DC-VC4-K6-IV,Ivory,"110 Termination with 2 pair Clear Caps
 50u” Gold Plated Jack Contacts
 Both 568A and B Color Coded Terminal
 Terminates 22-26 AWG Solid Wire","RJ-25 (6p6c), USOC CodedIvory",http://ppeci.com/images/uploads/products/DC-VC4-K6-IV.jpg,,,,,K Series 180 Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC4-K6-IV.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-4-k-series-180-termination-jack2,Cat 4 K Series 180 Termination Jack,DC-VC4-K6-WH,White,"110 Termination with 2 pair Clear Caps
 50u” Gold Plated Jack Contacts
 Both 568A and B Color Coded Terminal
 Terminates 22-26 AWG Solid Wire","RJ-25 (6p6c), USOC CodedWhite",http://ppeci.com/images/uploads/products/DC-VC4-K6-WH.jpg,,,,,K Series 180 Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC4-K6-WH.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination,Cat 4 Right Angle Angle Termination,DC-VC4-6-BK-R,Black,"110 Termination with 2 Pair Clear Caps
  50u” Gold Plated Jack Contacts
  Cat 5e
  Terminal with both 568A and B Color code
  Fits both K Series and Original Wall Plates
  Terminates 22-26 AWG Solid Wire","RJ-25 (6p6c), USOC Coded  Black",http://ppeci.com/images/uploads/products/DC-VC4-6-BK-R.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC4-6-BK-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination1,Cat 4 Right Angle Angle Termination,DC-VC4-6-IV-R,Ivory,"110 Termination with 2 Pair Clear Caps
  50u” Gold Plated Jack Contacts
  Cat 5e
  Terminal with both 568A and B Color code
  Fits both K Series and Original Wall Plates
  Terminates 22-26 AWG Solid Wire","RJ-25 (6p6c), USOC Coded  Ivory",http://ppeci.com/images/uploads/products/DC-VC4-6-IV-R.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC4-6-IV-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination2,Cat 4 Right Angle Angle Termination,DC-VC4-6-WH-R,White,"110 Termination with 2 Pair Clear Caps
  50u” Gold Plated Jack Contacts
  Cat 5e
  Terminal with both 568A and B Color code
  Fits both K Series and Original Wall Plates
  Terminates 22-26 AWG Solid Wire","RJ-25 (6p6c), USOC Coded  White",http://ppeci.com/images/uploads/products/DC-VC4-6-WH-R.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC4-6-WH-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination3,Cat 5 Right Angle Angle Termination,DC-VC5-8T-BK-R,Black,"110 Termination with 2 Pair Clear Caps
  50u” Gold Plated Jack Contacts
  Cat 5e
  Terminal with both 568A and B Color code
  Fits both K Series and Original Wall Plates
  Terminates 22-26 AWG Solid Wire","RJ-45, 568A Coded Black",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-right-angle-angle-termination,Cat 5 Right Angle Angle Termination,DC-VC5-8T-WH-R,White,"110 Termination with 2 Pair Clear Caps
 50u” Gold Plated Jack Contacts
 Cat 5e
 Terminal with both 568A and B Color code
 Fits both K Series and Original Wall Plates
 Terminates 22-26 AWG Solid Wire","RJ-45, 568A CodedWhite",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination4,Cat 5 Right Angle Angle Termination,DC-VC5-8A-OR-R,Orange,"110 Termination with 2 Pair Clear Caps
  50u” Gold Plated Jack Contacts
  Cat 5e
  Terminal with both 568A and B Color code
  Fits both K Series and Original Wall Plates
  Terminates 22-26 AWG Solid Wire","RJ-45, 568B Coded Orange",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination5,Cat 5e Right Angle Angle Termination,DC-VC5-8-BK-R,Black,"110 Termination with 2 Pair Clear Caps
 50u” Gold Plated Jack Contacts
 Cat 5e
 Terminal with both 568A and B Color code
 Fits both K Series and Original Wall Plates
 Terminates 22-26 AWG Solid Wire","RJ-45, 568A and B CodedBlack",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination7,Cat 5e Right Angle Angle Termination,DC-VC5-8-GN-R,Green,"110 Termination with 2 Pair Clear Caps
 50u” Gold Plated Jack Contacts
 Cat 5e
 Terminal with both 568A and B Color code
 Fits both K Series and Original Wall Plates
 Terminates 22-26 AWG Solid Wire","RJ-45, 568A and B CodedGreen",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination8,Cat 5e Right Angle Angle Termination,DC-VC5-8-IV-R,Ivory,"110 Termination with 2 Pair Clear Caps
 50u” Gold Plated Jack Contacts
 Cat 5e
 Terminal with both 568A and B Color code
 Fits both K Series and Original Wall Plates
 Terminates 22-26 AWG Solid Wire","RJ-45, 568A and B CodedIvory",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5e-right-angle-angle-termination9,Cat 5e Right Angle Angle Termination,DC-VC5-8-OR-R,Orange,"110 Termination with 2 Pair Clear Caps
 50u” Gold Plated Jack Contacts
 Cat 5e
 Terminal with both 568A and B Color code
 Fits both K Series and Original Wall Plates
 Terminates 22-26 AWG Solid Wire","RJ-45, 568A and B CodedOrange",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Right Angle Termination Jacks,Cat 5e Keystone Jacks,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-6-keystone-jack4,Cat 6 Keystone Jack,DC-VC6-8-BK-R,Black,"110 Termination with 2 pair Clear Caps.
50u” Gold Plated Jack Contacts.
Terminal with both 568A and B Color Codes.
Fits both K Series and Original Wall Plates.
Terminates 22-26 AWG Wire",90 TerminationBlack,http://ppeci.com/images/uploads/products/DC-VC6-8-BK-R.jpg,,,,,Keystone Jacks,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC6-8-BK-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-6-keystone-jack5,Cat 6 Keystone Jack,DC-VC6-8-BL-R,Blue,"110 Termination with 2 pair Clear Caps.
 50u” Gold Plated Jack Contacts.
 Terminal with both 568A and B Color Codes.
 Fits both K Series and Original Wall Plates.
 Terminates 22-26 AWG Wire",90 TerminationBlue,http://ppeci.com/images/uploads/products/DC-VC6-8-BL-R.jpg,,,,,Keystone Jacks,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC6-8-BL-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-6-keystone-jack6,Cat 6 Keystone Jack,DC-VC6-8-IV-R,Ivory,"110 Termination with 2 pair Clear Caps.
 50u” Gold Plated Jack Contacts.
 Terminal with both 568A and B Color Codes.
 Fits both K Series and Original Wall Plates.
 Terminates 22-26 AWG Wire",90 TerminationIvory,http://ppeci.com/images/uploads/products/DC-VC6-8-IV-R.jpg,,,,,Keystone Jacks,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC6-8-IV-R.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-6-keystone-jack7,Cat 6 Keystone Jack,DC-VC6-8-WH-R,White,"110 Termination with 2 pair Clear Caps.
 50u” Gold Plated Jack Contacts.
 Terminal with both 568A and B Color Codes.
 Fits both K Series and Original Wall Plates.
 Terminates 22-26 AWG Wire",90 TerminationWhite,http://ppeci.com/images/uploads/products/DC-VC6-8-WH-R.jpg,,,,,Keystone Jacks,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC6-8-WH-R.jpg', '']"
https://ppeci.com/index.php/products/detail/shielded-cat-6-keystone-jack,Shielded Cat 6 Keystone Jack,DCS-VC6-8-BK-R,,"110 Termination with 2 pair Clear Caps.
 50u” Gold Plated Jack Contacts.
 Terminal with both 568A and B Color Codes.
 Fits both K Series and Original Wall Plates.
 Terminates 22-26 AWG Wire",Shielded,http://ppeci.com/images/uploads/products/DCS-VC6-8-BK-R.jpg,,,,,Keystone Jacks,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DCS-VC6-8-BK-R.jpg', '']"
https://ppeci.com/index.php/products/detail/mini-right-angle-termination-keystone-jack,Mini Right-Angle Termination Keystone Jack,DC-VC6-8-BK-N,Black,Cat 6,Black,http://ppeci.com/images/uploads/products/DC-VC6-8-BK-N.jpg,,,,,Mini Right-Angle Termination,Cat 6 Keystone Jacks,"['http://ppeci.com/images/uploads/products/DC-VC6-8-BK-N.jpg', '']"
